id,imported_at,canal,activite,nb_participants,nb_participants_recurrents,age_moins_12_ans,age_de_12_a_18_ans,age_de_18_a_35_ans,age_de_35_a_60_ans,age_plus_60_ans,statut_etudiant,statut_sans_emploi,statut_en_emploi,statut_retraite,statut_heterogene,themes,sous_themes_sante,duree,accompagnement_individuel,accompagnement_atelier,accompagnement_redirection,code_postal,nom_commune,date_accompagnement,code_commune,created_at,structure_id,structure_id_pg,structure_type,structure_statut,structure_nom,structure_siret,structure_code_postal,structure_nom_commune,structure_code_commune,structure_code_departement,structure_code_region,v1_conseiller_numerique_id,annotation,sous_themes_accompagner,sous_themes_equipement_informatique,sous_themes_traitement_texte,organismes,updated_at,duree_minutes
623801ecc79e610790dadcb2,2024-11-19 13:40:27.325,rattachement,ponctuel,1,1,0,0,0,0,1,0,0,0,1,0,{demarche en ligne},{},30-60,0,0,0,97422,ST PAUL,2022-03-18 04:20:27.000,97415,2022-03-21 04:41:16.826,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,6075e3ff250d66297e0624ff,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380373c79e610790dadcb3,2024-11-19 13:40:27.325,rattachement,collectif,4,3,0,0,0,1,3,0,0,0,4,0,{equipement informatique},{},90,0,4,0,97434,ST PAUL,2022-03-18 04:27:15.000,97415,2022-03-21 04:47:47.978,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623803b8c79e610790dadcb4,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,"{demarche en ligne,sante,courriel}",{},30-60,1,0,0,97434,ST PAUL,2022-03-17 04:27:15.000,97415,2022-03-21 04:48:56.264,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623803f8c79e610790dadcb5,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,1,0,0,0,{demarche en ligne},{},30-60,1,0,0,97434,ST PAUL,2022-03-17 04:27:15.000,97415,2022-03-21 04:50:00.102,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6238041ac79e610790dadcb6,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,1,0,0,0,{demarche en ligne},{},30-60,1,0,0,97434,ST PAUL,2022-03-17 04:27:15.000,97415,2022-03-21 04:50:34.679,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380435c79e610790dadcb7,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,{demarche en ligne},{},30-60,1,0,0,97434,ST PAUL,2022-03-21 04:27:15.406,97415,2022-03-21 04:51:01.738,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380447c79e610790dadcb8,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,{demarche en ligne},{},30-60,1,0,0,97434,ST PAUL,2022-03-21 04:27:15.406,97415,2022-03-21 04:51:19.500,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380472c79e610790dadcb9,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,1,0,0,{demarche en ligne},{},0-30,1,0,0,97434,ST PAUL,2022-03-16 04:27:15.000,97415,2022-03-21 04:52:02.600,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380491c79e610790dadcba,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,{equipement informatique},{},60,0,1,0,97434,ST PAUL,2022-03-16 04:27:15.000,97415,2022-03-21 04:52:33.394,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623804a9c79e610790dadcbb,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,{demarche en ligne},{},60,1,0,0,97434,ST PAUL,2022-03-15 04:27:15.000,97415,2022-03-21 04:52:57.654,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
